date,count
9/02/2022,200
9/01/2022,184
08/31/2022,292
08/30/2022,307
08/29/2022,146
08/28/2022,263
08/27/2022,263
08/26/2022,263
08/25/2022,298
08/24/2022,277
08/23/2022,159
08/22/2022,160
08/21/2022,249
08/20/2022,249
08/19/2022,249
08/18/2022,196
08/17/2022,190
08/16/2022,215
08/15/2022,270
08/14/2022,240
08/13/2022,240
8/12/2022,240
8/11/2022,367
8/10/2022,226
8/09/2022,290
8/08/2022,342
8/07/2022,307
8/06/2022,307
8/05/2022,307
8/04/2022,282
8/03/2022,278
8/02/2022,202
8/01/2022,237
07/31/2022,333
07/30/2022,333
07/29/2022,333
07/28/2022,469
07/27/2022,241
07/26/2022,269
07/25/2022,240
07/24/2022,307
07/23/2022,307
07/22/2022,307
07/21/2022,376
07/20/2022,375
07/19/2022,249
07/18/2022,336
07/17/2022,227
07/16/2022,227
07/15/2022,227
07/14/2022,315
07/13/2022,265
7/12/2022,217
7/11/2022,253
7/10/2022,436
7/09/2022,436
7/08/2022,436
7/07/2022,310
7/06/2022,324
7/05/2022,420
7/04/2022,428
7/03/2022,469
7/02/2022,469
7/01/2022,469
06/30/2022,251
06/29/2022,217
06/28/2022,283
06/27/2022,387
06/26/2022,493
06/25/2022,493
06/24/2022,493
06/23/2022,179
06/22/2022,205
06/21/2022,317
06/20/2022,177
06/19/2022,190
06/18/2022,190
06/17/2022,190
06/16/2022,369
06/15/2022,171
06/14/2022,58
06/13/2022,147
6/12/2022,147
6/11/2022,147
6/10/2022,147
6/09/2022,135
6/08/2022,209
6/07/2022,116
6/06/2022,152
6/05/2022,272
6/04/2022,272
6/03/2022,272
6/02/2022,178
6/01/2022,146
05/31/2022,246
05/30/2022,324
05/29/2022,225
05/28/2022,225
05/27/2022,225
05/26/2022,201
05/25/2022,217
