date,count
04/12/2021,736
04/11/2021,773
04/10/2021,786
04/09/2021,784
04/08/2021,776
04/07/2021,524
04/06/2021,791
04/05/2021,821
04/04/2021,803
04/03/2021,747
04/02/2021,796
04/01/2021,789
03/31/2021,784
03/30/2021,802
03/29/2021,780
03/28/2021,541
03/27/2021,519
03/26/2021,506
03/25/2021,351
03/24/2021,407
03/23/2021,505
03/22/2021,529
03/21/2021,782
03/20/2021,804
03/19/2021,792
03/18/2021,808
03/17/2021,828
03/16/2021,800
03/15/2021,756
03/14/2021,794
03/13/2021,836
03/12/2021,762
03/11/2021,759
03/10/2021,726
03/09/2021,740
03/08/2021,673
03/07/2021,609
03/06/2021,353
03/05/2021,309
03/04/2021,296
03/03/2021,464
03/02/2021,275
03/01/2021,306
02/28/2021,198
02/27/2021,252
02/26/2021,230
02/25/2021,264
02/24/2021,477
02/23/2021,451
02/22/2021,708
02/21/2021,829
02/20/2021,828
02/19/2021,859
02/18/2021,856
02/17/2021,864
02/16/2021,859
02/15/2021,861
02/14/2021,866
02/13/2021,868
02/12/2021,867
02/11/2021,877
02/10/2021,855
02/09/2021,859
02/08/2021,874
02/07/2021,817
02/06/2021,831
02/05/2021,837
02/04/2021,788
02/03/2021,808
02/02/2021,762
02/01/2021,541
01/31/2021,501
01/30/2021,543
01/29/2021,503
01/28/2021,452
01/27/2021,300
01/26/2021,429
01/25/2021,419
01/24/2021,466
01/23/2021,423
01/22/2021,425
01/21/2021,257
01/20/2021,555
01/19/2021,690
01/18/2021,703
01/17/2021,681
01/16/2021,674
01/15/2021,650
01/14/2021,718
01/13/2021,685
01/12/2021,532
01/11/2021,602
01/10/2021,719
01/09/2021,777
01/08/2021,737
01/07/2021,758
01/06/2021,729
01/05/2021,638
01/04/2021,569
