date,count
02/07/2021,24
02/06/2021,24
02/05/2021,24
02/04/2021,43
02/03/2021,47
02/02/2021,54
02/01/2021,53
01/31/2021,57
01/30/2021,57
01/29/2021,57
01/28/2021,25
01/27/2021,20
01/26/2021,15
01/25/2021,15
01/24/2021,7
01/23/2021,7
01/22/2021,7
01/21/2021,11
01/20/2021,18
01/19/2021,16
01/18/2021,18
01/17/2021,18
01/16/2021,18
01/15/2021,18
01/14/2021,21
01/13/2021,16
01/12/2021,11
01/11/2021,19
01/10/2021,9
01/09/2021,9
01/08/2021,9
01/07/2021,6
01/06/2021,15
01/05/2021,13
01/04/2021,16
01/03/2021,16
01/02/2021,16
01/01/2021,16
12/31/2020,16
12/30/2020,18
12/29/2020,21
12/28/2020,23
12/27/2020,23
12/26/2020,23
12/25/2020,23
12/24/2020,23
12/23/2020,38
12/22/2020,45
12/21/2020,58
12/20/2020,48
12/19/2020,48
12/18/2020,48
12/17/2020,46
12/16/2020,41
12/15/2020,30
12/14/2020,22
12/13/2020,21
12/12/2020,21
12/11/2020,21
12/10/2020,19
