date,count
05/12/2022,1528
04/12/2022,1729
03/12/2022,1729
02/12/2022,1729
01/12/2022,2367
30/11/2022,2520
29/11/2022,2762
28/11/2022,2928
27/11/2022,2999
26/11/2022,2999
25/11/2022,2999
24/11/2022,2942
23/11/2022,2698
22/11/2022,2698
21/11/2022,2439
20/11/2022,2287
19/11/2022,2287
18/11/2022,2287
17/11/2022,2210
16/11/2022,1987
15/11/2022,1984
14/11/2022,1972
13/11/2022,2287
12/11/2022,2287
11/11/2022,2287
10/11/2022,2002
09/11/2022,2179
08/11/2022,2239
07/11/2022,1929
06/11/2022,1654
05/11/2022,1654
04/11/2022,1654
03/11/2022,1992
02/11/2022,1992
01/11/2022,2126
31/10/2022,2219
30/10/2022,1811
29/10/2022,1811
28/10/2022,1811
27/10/2022,2135
26/10/2022,2411
25/10/2022,2224
24/10/2022,1875
23/10/2022,1809
22/10/2022,1809
21/10/2022,1809
20/10/2022,1969
19/10/2022,2148
18/10/2022,1989
17/10/2022,1437
16/10/2022,1575
15/10/2022,1575
14/10/2022,1575
13/10/2022,911
12/10/2022,1146
11/10/2022,1107
10/10/2022,1636
09/10/2022,1636
08/10/2022,1636
07/10/2022,1636
06/10/2022,1827
05/10/2022,1566
04/10/2022,1525
03/10/2022,702
02/10/2022,767
01/10/2022,767
30/09/2022,767
29/09/2022,979
28/09/2022,710
27/09/2022,812
26/09/2022,711
25/09/2022,1195
24/09/2022,1195
23/09/2022,1195
22/09/2022,1195
21/09/2022,1193
20/09/2022,1556
19/09/2022,1349
18/09/2022,1349
17/09/2022,1349
16/09/2022,1349
15/09/2022,1535
14/09/2022,1470
13/09/2022,2061
12/09/2022,2047
11/09/2022,1709
10/09/2022,1709
09/09/2022,1709
08/09/2022,1480
07/09/2022,1015
06/09/2022,1244
05/09/2022,1190
04/09/2022,1229
03/09/2022,1229
02/09/2022,1229
01/09/2022,1423
31/08/2022,1971
30/08/2022,2166
29/08/2022,1680
28/08/2022,2362
27/08/2022,2362
26/08/2022,2362
25/08/2022,2359
24/08/2022,2101
23/08/2022,1952
22/08/2022,2248
21/08/2022,2300
20/08/2022,2300
19/08/2022,2300
18/08/2022,2194
17/08/2022,2407
16/08/2022,2130
15/08/2022,2150
14/08/2022,2249
13/08/2022,2249
12/08/2022,2249
11/08/2022,1791
10/08/2022,1791
09/08/2022,1968
08/08/2022,2199
07/08/2022,2299
06/08/2022,2299
05/08/2022,2299
04/08/2022,2103
03/08/2022,2078
02/08/2022,2290
01/08/2022,2847
31/07/2022,2632
30/07/2022,2632
29/07/2022,2632
28/07/2022,2911
27/07/2022,2812
26/07/2022,2892
25/07/2022,2825
24/07/2022,2899
23/07/2022,2899
22/07/2022,2899
21/07/2022,2943
20/07/2022,2760
19/07/2022,2267
18/07/2022,2116
17/07/2022,2116
16/07/2022,2116
15/07/2022,2116
14/07/2022,2304
13/07/2022,2170
12/07/2022,2013
11/07/2022,2595
10/07/2022,2046
09/07/2022,2046
08/07/2022,2046
07/07/2022,1982
06/07/2022,1740
05/07/2022,1961
04/07/2022,1797
03/07/2022,1391
02/07/2022,1391
01/07/2022,1391
30/06/2022,1750
29/06/2022,2075
28/06/2022,2111
27/06/2022,1776
26/06/2022,1507
25/06/2022,1507
24/06/2022,1507
23/06/2022,1207
22/06/2022,1048
21/06/2022,1115
20/06/2022,646
19/06/2022,857
18/06/2022,857
17/06/2022,857
16/06/2022,1278
15/06/2022,1142
14/06/2022,1604
13/06/2022,1952
12/06/2022,2607
11/06/2022,2607
10/06/2022,2607
09/06/2022,3068
08/06/2022,3086
07/06/2022,2820
06/06/2022,2839
05/06/2022,2730
04/06/2022,2730
03/06/2022,2730
02/06/2022,2646
01/06/2022,2773
31/05/2022,2382
30/05/2022,2447
29/05/2022,1986
28/05/2022,1986
27/05/2022,1986
26/05/2022,1806
25/05/2022,1650
24/05/2022,1699
23/05/2022,2061
22/05/2022,1646
21/05/2022,1646
20/05/2022,1646
19/05/2022,1393
18/05/2022,1601
17/05/2022,1418
16/05/2022,1363
15/05/2022,1503
14/05/2022,1503
13/05/2022,1503
12/05/2022,881
11/05/2022,1260
10/05/2022,1397
09/05/2022,1539
08/05/2022,1933
07/05/2022,1933
06/05/2022,1933
05/05/2022,1634
04/05/2022,1634
03/05/2022,1634
02/05/2022,1634
01/05/2022,1568
30/04/2022,1568
29/04/2022,1568
28/04/2022,1568
