date,count
11/30/2021,469
11/29/2021,478
11/28/2021,468
11/27/2021,299
11/26/2021,249
11/25/2021,533
11/24/2021,456
11/23/2021,481
11/22/2021,313
11/21/2021,520
11/20/2021,676
11/19/2021,479
11/18/2021,285
11/17/2021,748
11/16/2021,722
11/15/2021,869
11/14/2021,911
11/13/2021,892
11/12/2021,879
11/11/2021,900
11/10/2021,882
11/09/2021,952
11/08/2021,977
11/07/2021,941
11/06/2021,896
11/05/2021,877
11/04/2021,900
11/03/2021,913
11/02/2021,880
11/01/2021,842
10/31/2021,830
10/30/2021,802
10/29/2021,792
10/28/2021,707
10/27/2021,647
10/26/2021,790
10/25/2021,836
10/24/2021,763
10/23/2021,810
10/22/2021,780
10/21/2021,762
10/20/2021,823
10/19/2021,733
10/18/2021,702
10/17/2021,717
10/16/2021,717
10/15/2021,710
10/14/2021,682
10/13/2021,631
10/12/2021,569
10/11/2021,600
10/10/2021,578
10/09/2021,630
10/08/2021,595
10/07/2021,578
10/06/2021,597
10/05/2021,569
10/04/2021,504
10/03/2021,512
10/02/2021,495
10/01/2021,458
09/30/2021,131
09/29/2021,104
09/28/2021,104
09/27/2021,114
09/26/2021,134
09/25/2021,141
09/24/2021,159
09/23/2021,213
09/22/2021,192
09/21/2021,124
09/20/2021,194
09/19/2021,619
09/18/2021,659
09/17/2021,643
09/16/2021,706
09/15/2021,761
09/14/2021,689
09/13/2021,451
09/12/2021,713
09/11/2021,541
09/10/2021,546
09/09/2021,738
09/08/2021,751
09/07/2021,796
09/06/2021,970
09/05/2021,955
09/04/2021,942
09/03/2021,952
09/02/2021,938
09/01/2021,968
08/31/2021,934
08/30/2021,933
08/29/2021,950
08/28/2021,954
08/27/2021,959
08/26/2021,922
08/25/2021,956
08/24/2021,945
08/23/2021,973
08/22/2021,969
08/21/2021,961
08/20/2021,977
08/19/2021,968
08/18/2021,934
08/17/2021,948
08/16/2021,962
08/15/2021,971
08/14/2021,973
08/13/2021,979
08/12/2021,948
08/11/2021,971
08/10/2021,955
08/09/2021,972
08/08/2021,927
08/07/2021,945
08/06/2021,917
08/05/2021,871
08/04/2021,836
08/03/2021,745
08/02/2021,761
08/01/2021,749
07/31/2021,780
07/30/2021,745
07/29/2021,668
07/28/2021,617
07/27/2021,607
07/26/2021,527
07/25/2021,477
07/24/2021,301
07/23/2021,169
07/22/2021,125
07/21/2021,106
07/20/2021,65
07/19/2021,80
07/18/2021,105
07/17/2021,97
07/16/2021,94
07/15/2021,117
07/14/2021,134
07/13/2021,122
07/12/2021,135
07/11/2021,167
07/10/2021,154
07/09/2021,146
07/08/2021,127
07/07/2021,177
07/06/2021,163
07/05/2021,122
07/04/2021,142
07/03/2021,123
07/02/2021,100
07/01/2021,89
06/30/2021,111
06/29/2021,100
06/28/2021,82
06/27/2021,76
06/26/2021,53
06/25/2021,44
06/24/2021,67
06/23/2021,60
06/22/2021,47
06/21/2021,48
