date,count
27/04/2023,1774
26/04/2023,1824
25/04/2023,1359
24/04/2023,1317
23/04/2023,1373
22/04/2023,1373
21/04/2023,1373
20/04/2023,1212
19/04/2023,1215
18/04/2023,1090
17/04/2023,1179
16/04/2023,1100
15/04/2023,1100
14/04/2023,1100
13/04/2023,1210
12/04/2023,1238
11/04/2023,1399
10/04/2023,1688
09/04/2023,2029
08/04/2023,2029
07/04/2023,2029
06/04/2023,2237
05/04/2023,1828
04/04/2023,1040
03/04/2023,929
02/04/2023,1281
01/04/2023,1281
31/03/2023,1281
30/03/2023,1585
29/03/2023,1748
28/03/2023,2404
27/03/2023,2238
26/03/2023,2490
25/03/2023,2490
24/03/2023,2490
23/03/2023,2518
22/03/2023,2685
21/03/2023,3081
20/03/2023,3081
19/03/2023,2605
18/03/2023,2605
17/03/2023,2605
16/03/2023,2915
15/03/2023,2471
14/03/2023,2885
13/03/2023,1771
12/03/2023,1092
11/03/2023,1092
10/03/2023,1092
09/03/2023,671
08/03/2023,776
07/03/2023,841
06/03/2023,928
05/03/2023,1077
04/03/2023,1077
03/03/2023,1077
02/03/2023,1273
01/03/2023,1250
28/02/2023,1282
27/02/2023,1323
26/02/2023,1421
25/02/2023,1421
24/02/2023,1421
23/02/2023,1680
22/02/2023,1680
21/02/2023,1432
20/02/2023,1475
19/02/2023,1682
18/02/2023,1682
17/02/2023,1682
16/02/2023,1511
15/02/2023,1726
14/02/2023,1483
13/02/2023,1674
12/02/2023,1384
11/02/2023,1384
10/02/2023,1384
09/02/2023,1162
08/02/2023,1176
07/02/2023,1200
06/02/2023,1164
05/02/2023,1267
04/02/2023,1267
03/02/2023,1267
02/02/2023,961
01/02/2023,773
31/01/2023,718
30/01/2023,751
29/01/2023,647
28/01/2023,647
27/01/2023,647
26/01/2023,652
25/01/2023,605
24/01/2023,681
23/01/2023,901
22/01/2023,1265
21/01/2023,1265
20/01/2023,1265
19/01/2023,1587
18/01/2023,1456
17/01/2023,1987
16/01/2023,2387
15/01/2023,2255
14/01/2023,2255
13/01/2023,2255
12/01/2023,2100
11/01/2023,2080
10/01/2023,2463
09/01/2023,2649
08/01/2023,2649
07/01/2023,2649
06/01/2023,2649
05/01/2023,2818
04/01/2023,2734
03/01/2023,2369
02/01/2023,2369
01/01/2023,2369
31/12/2022,2369
30/12/2022,2369
29/12/2022,2498
28/12/2022,2611
27/12/2022,2650
26/12/2022,2859
25/12/2022,2975
24/12/2022,2975
23/12/2022,2975
