date,count
10/12/2022,4
09/12/2022,4
08/12/2022,7
07/12/2022,5
06/12/2022,6
05/12/2022,5
04/12/2022,1
03/12/2022,1
02/12/2022,1
01/12/2022,0
30/11/2022,2
29/11/2022,1
28/11/2022,2
27/11/2022,1
26/11/2022,1
25/11/2022,1
24/11/2022,1
23/11/2022,2
22/11/2022,2
21/11/2022,8
20/11/2022,9
19/11/2022,9
18/11/2022,9
17/11/2022,8
16/11/2022,11
15/11/2022,7
14/11/2022,4
13/11/2022,3
12/11/2022,3
11/11/2022,3
10/11/2022,5
09/11/2022,5
08/11/2022,4
07/11/2022,9
06/11/2022,3
05/11/2022,3
04/11/2022,3
03/11/2022,4
02/11/2022,4
01/11/2022,4
31/10/2022,6
30/10/2022,4
29/10/2022,4
28/10/2022,4
27/10/2022,2
26/10/2022,3
25/10/2022,1
24/10/2022,3
23/10/2022,6
22/10/2022,6
21/10/2022,6
20/10/2022,8
19/10/2022,9
18/10/2022,12
17/10/2022,11
16/10/2022,11
15/10/2022,11
14/10/2022,11
13/10/2022,10
12/10/2022,3
11/10/2022,2
10/10/2022,2
09/10/2022,2
08/10/2022,2
07/10/2022,2
06/10/2022,2
05/10/2022,5
04/10/2022,6
03/10/2022,8
02/10/2022,15
01/10/2022,15
30/09/2022,15
29/09/2022,6
28/09/2022,7
27/09/2022,5
26/09/2022,15
25/09/2022,15
24/09/2022,15
23/09/2022,15
22/09/2022,15
21/09/2022,20
20/09/2022,10
19/09/2022,4
18/09/2022,4
17/09/2022,4
16/09/2022,4
15/09/2022,2
14/09/2022,0
13/09/2022,1
12/09/2022,4
11/09/2022,0
10/09/2022,0
09/09/2022,0
08/09/2022,4
07/09/2022,6
06/09/2022,10
05/09/2022,6
04/09/2022,5
03/09/2022,5
02/09/2022,5
01/09/2022,4
31/08/2022,3
30/08/2022,1
29/08/2022,0
28/08/2022,1
27/08/2022,1
26/08/2022,1
25/08/2022,2
24/08/2022,0
23/08/2022,0
22/08/2022,3
21/08/2022,3
20/08/2022,3
19/08/2022,3
18/08/2022,6
17/08/2022,9
16/08/2022,10
15/08/2022,11
14/08/2022,8
13/08/2022,8
12/08/2022,8
11/08/2022,7
10/08/2022,7
09/08/2022,6
08/08/2022,5
07/08/2022,4
06/08/2022,4
05/08/2022,4
04/08/2022,5
03/08/2022,2
02/08/2022,2
01/08/2022,2
31/07/2022,1
30/07/2022,1
29/07/2022,1
28/07/2022,1
27/07/2022,2
26/07/2022,3
25/07/2022,5
24/07/2022,3
23/07/2022,3
22/07/2022,3
21/07/2022,5
20/07/2022,3
19/07/2022,4
18/07/2022,2
17/07/2022,2
16/07/2022,2
15/07/2022,2
14/07/2022,2
13/07/2022,4
12/07/2022,4
11/07/2022,3
10/07/2022,6
09/07/2022,6
08/07/2022,6
07/07/2022,12
06/07/2022,8
05/07/2022,8
04/07/2022,10
03/07/2022,4
02/07/2022,4
01/07/2022,4
30/06/2022,2
29/06/2022,1
28/06/2022,2
27/06/2022,2
26/06/2022,0
25/06/2022,0
24/06/2022,0
23/06/2022,2
22/06/2022,5
21/06/2022,10
20/06/2022,24
19/06/2022,39
18/06/2022,39
17/06/2022,39
16/06/2022,28
15/06/2022,16
14/06/2022,9
13/06/2022,5
12/06/2022,3
11/06/2022,3
10/06/2022,3
09/06/2022,2
08/06/2022,3
07/06/2022,2
06/06/2022,3
05/06/2022,0
04/06/2022,0
03/06/2022,0
02/06/2022,2
01/06/2022,1
31/05/2022,3
30/05/2022,3
29/05/2022,4
28/05/2022,4
27/05/2022,4
26/05/2022,2
25/05/2022,6
24/05/2022,5
23/05/2022,0
22/05/2022,15
21/05/2022,15
20/05/2022,15
19/05/2022,15
18/05/2022,25
17/05/2022,27
16/05/2022,23
15/05/2022,33
14/05/2022,33
13/05/2022,33
12/05/2022,37
11/05/2022,21
10/05/2022,18
09/05/2022,19
08/05/2022,6
07/05/2022,6
06/05/2022,6
05/05/2022,9
04/05/2022,9
03/05/2022,9
02/05/2022,9
01/05/2022,11
30/04/2022,11
29/04/2022,11
28/04/2022,11
