date,count
27/04/2023,12
26/04/2023,11
25/04/2023,13
24/04/2023,16
23/04/2023,24
22/04/2023,24
21/04/2023,24
20/04/2023,31
19/04/2023,37
18/04/2023,40
17/04/2023,41
16/04/2023,39
15/04/2023,39
14/04/2023,39
13/04/2023,31
12/04/2023,22
11/04/2023,25
10/04/2023,20
09/04/2023,16
08/04/2023,16
07/04/2023,16
06/04/2023,22
05/04/2023,20
04/04/2023,24
03/04/2023,21
02/04/2023,16
01/04/2023,16
31/03/2023,16
30/03/2023,12
29/03/2023,12
28/03/2023,17
27/03/2023,16
26/03/2023,26
25/03/2023,26
24/03/2023,26
23/03/2023,22
22/03/2023,27
21/03/2023,14
20/03/2023,14
19/03/2023,21
18/03/2023,21
17/03/2023,21
16/03/2023,15
15/03/2023,14
14/03/2023,17
13/03/2023,24
12/03/2023,26
11/03/2023,26
10/03/2023,26
09/03/2023,32
08/03/2023,39
07/03/2023,38
06/03/2023,38
05/03/2023,24
04/03/2023,24
03/03/2023,24
02/03/2023,19
01/03/2023,17
28/02/2023,19
27/02/2023,25
26/02/2023,24
25/02/2023,24
24/02/2023,24
23/02/2023,33
22/02/2023,33
21/02/2023,52
20/02/2023,55
19/02/2023,55
18/02/2023,55
17/02/2023,55
16/02/2023,50
15/02/2023,39
14/02/2023,35
13/02/2023,28
12/02/2023,22
11/02/2023,22
10/02/2023,22
09/02/2023,31
08/02/2023,25
07/02/2023,37
06/02/2023,27
05/02/2023,28
04/02/2023,28
03/02/2023,28
02/02/2023,26
01/02/2023,24
31/01/2023,17
30/01/2023,17
29/01/2023,26
28/01/2023,26
27/01/2023,26
26/01/2023,32
25/01/2023,23
24/01/2023,15
23/01/2023,18
22/01/2023,22
21/01/2023,22
20/01/2023,22
19/01/2023,25
18/01/2023,24
17/01/2023,25
16/01/2023,25
15/01/2023,20
14/01/2023,20
13/01/2023,20
12/01/2023,13
11/01/2023,13
10/01/2023,16
09/01/2023,15
08/01/2023,15
07/01/2023,15
06/01/2023,15
05/01/2023,6
04/01/2023,10
03/01/2023,19
02/01/2023,19
01/01/2023,19
31/12/2022,19
30/12/2022,19
29/12/2022,10
28/12/2022,9
27/12/2022,10
26/12/2022,2
25/12/2022,3
24/12/2022,3
23/12/2022,3
22/12/2022,4
21/12/2022,3
20/12/2022,6
19/12/2022,12
18/12/2022,17
17/12/2022,17
16/12/2022,17
15/12/2022,22
14/12/2022,19
13/12/2022,12
12/12/2022,9
11/12/2022,9
10/12/2022,9
09/12/2022,9
08/12/2022,8
07/12/2022,10
06/12/2022,8
05/12/2022,10
04/12/2022,10
03/12/2022,10
02/12/2022,10
01/12/2022,19
30/11/2022,24
29/11/2022,26
28/11/2022,25
27/11/2022,25
26/11/2022,25
25/11/2022,25
24/11/2022,26
23/11/2022,23
22/11/2022,23
21/11/2022,38
20/11/2022,44
19/11/2022,44
18/11/2022,44
17/11/2022,73
16/11/2022,61
15/11/2022,38
14/11/2022,35
13/11/2022,34
12/11/2022,34
11/11/2022,34
10/11/2022,22
09/11/2022,17
08/11/2022,23
07/11/2022,23
06/11/2022,21
05/11/2022,21
04/11/2022,21
03/11/2022,14
02/11/2022,14
01/11/2022,16
31/10/2022,11
30/10/2022,14
29/10/2022,14
28/10/2022,14
27/10/2022,9
26/10/2022,10
25/10/2022,10
24/10/2022,17
23/10/2022,17
22/10/2022,17
21/10/2022,17
20/10/2022,27
